datetime,Price,Volume,Settlement Period,hour,quarter,year,dayofyear,dayofmonth,weekofyear,SAP,EU_ETS,Gas,INDO
3/11/2023 6:00,53.62,291.05,13,6,1,2023,70,11,11,14.42,3.508045918,21.24104592,28408
3/11/2023 6:30,51.16,1324.1,14,6,1,2023,70,11,11,14.42,3.508045918,21.24104592,31382
3/11/2023 7:00,44.76,295.5,15,7,1,2023,70,11,11,14.42,3.508045918,21.24104592,34527
3/11/2023 7:30,47.65,424.35,16,7,1,2023,70,11,11,14.42,3.508045918,21.24104592,35164
3/11/2023 8:00,45.08,482.45,17,8,1,2023,70,11,11,14.42,3.508045918,21.24104592,35081
3/11/2023 8:30,45.29,430.1,18,8,1,2023,70,11,11,14.42,3.508045918,21.24104592,34565
3/11/2023 9:00,41.72,703.6,19,9,1,2023,70,11,11,14.42,3.508045918,21.24104592,34196
3/11/2023 9:30,41.13,870.5,20,9,1,2023,70,11,11,14.42,3.508045918,21.24104592,33530
3/11/2023 10:00,40.91,870.1,21,10,1,2023,70,11,11,14.42,3.508045918,21.24104592,32650
3/11/2023 10:30,40.59,1021.8,22,10,1,2023,70,11,11,14.42,3.508045918,21.24104592,32223
3/11/2023 11:00,40.52,644.25,23,11,1,2023,70,11,11,14.42,3.508045918,21.24104592,32042
3/11/2023 11:30,40.57,739.3,24,11,1,2023,70,11,11,14.42,3.508045918,21.24104592,31885
3/11/2023 12:00,40.02,1035.7,25,12,1,2023,70,11,11,14.42,3.508045918,21.24104592,31918
3/11/2023 12:30,40.14,918.15,26,12,1,2023,70,11,11,14.42,3.508045918,21.24104592,31716
3/11/2023 13:00,40.54,929.65,27,13,1,2023,70,11,11,14.42,3.508045918,21.24104592,31760
3/11/2023 13:30,40.32,1041.1,28,13,1,2023,70,11,11,14.42,3.508045918,21.24104592,31828
3/11/2023 14:00,40.26,1088.15,29,14,1,2023,70,11,11,14.42,3.508045918,21.24104592,32293
3/11/2023 14:30,40.28,1103.65,30,14,1,2023,70,11,11,14.42,3.508045918,21.24104592,32689
3/11/2023 15:00,46.28,966.45,31,15,1,2023,70,11,11,14.42,3.508045918,21.24104592,33435
3/11/2023 15:30,47.38,980.65,32,15,1,2023,70,11,11,14.42,3.508045918,21.24104592,35083
3/11/2023 16:00,48.72,897.8,33,16,1,2023,70,11,11,14.42,3.508045918,21.24104592,37162
3/11/2023 16:30,53.02,1012.95,34,16,1,2023,70,11,11,14.42,3.508045918,21.24104592,38743
3/11/2023 17:00,59.81,1020.15,35,17,1,2023,70,11,11,14.42,3.508045918,21.24104592,39838
3/11/2023 17:30,63.29,1532.6,36,17,1,2023,70,11,11,14.42,3.508045918,21.24104592,40934
3/11/2023 18:00,64.78,1405.35,37,18,1,2023,70,11,11,14.42,3.508045918,21.24104592,41952
3/11/2023 18:30,65.16,1478.7,38,18,1,2023,70,11,11,14.42,3.508045918,21.24104592,41870
3/11/2023 19:00,60.03,959.25,39,19,1,2023,70,11,11,14.42,3.508045918,21.24104592,41327
3/11/2023 19:30,52.86,818.95,40,19,1,2023,70,11,11,14.42,3.508045918,21.24104592,40220
3/11/2023 20:00,49.41,809.15,41,20,1,2023,70,11,11,14.42,3.508045918,21.24104592,38499
3/11/2023 20:30,47.57,1170.6,42,20,1,2023,70,11,11,14.42,3.508045918,21.24104592,36640
3/11/2023 21:00,46,1428.4,43,21,1,2023,70,11,11,14.42,3.508045918,21.24104592,34293
3/11/2023 21:30,43.87,1237.95,44,21,1,2023,70,11,11,14.42,3.508045918,21.24104592,31845
3/11/2023 22:00,42.76,1857.7,45,22,1,2023,70,11,11,14.42,3.508045918,21.24104592,29471
3/11/2023 22:30,41.73,1881.1,46,22,1,2023,70,11,11,14.42,3.508045918,21.24104592,27400
3/11/2023 23:00,37.91,148,47,23,1,2023,70,11,11,14.42,3.508045918,21.24104592,25308
3/11/2023 23:30,29.45,87.55,48,23,1,2023,70,11,11,14.42,3.508045918,21.24104592,24063
3/12/2023 0:00,28.74,308.9,1,0,1,2023,71,12,11,14.23,3.546041264,21.08804126,23646
3/12/2023 0:30,29.94,360.95,2,0,1,2023,71,12,11,14.23,3.546041264,21.08804126,23934
3/12/2023 1:00,32.39,160,3,1,1,2023,71,12,11,14.23,3.546041264,21.08804126,23633
3/12/2023 1:30,24.89,353.5,4,1,1,2023,71,12,11,14.23,3.546041264,21.08804126,23002
3/12/2023 2:00,26.47,223.5,5,2,1,2023,71,12,11,14.23,3.546041264,21.08804126,22579
3/12/2023 2:30,26.02,228,6,2,1,2023,71,12,11,14.23,3.546041264,21.08804126,22368
3/12/2023 3:00,25.72,263.75,7,3,1,2023,71,12,11,14.23,3.546041264,21.08804126,21894
3/12/2023 3:30,22.63,295.6,8,3,1,2023,71,12,11,14.23,3.546041264,21.08804126,21776
3/12/2023 4:00,21.37,403.95,9,4,1,2023,71,12,11,14.23,3.546041264,21.08804126,21678
3/12/2023 4:30,22.13,291.75,10,4,1,2023,71,12,11,14.23,3.546041264,21.08804126,21955
3/12/2023 5:00,34.42,474.75,11,5,1,2023,71,12,11,14.23,3.546041264,21.08804126,22946
3/12/2023 5:30,38.85,309.4,12,5,1,2023,71,12,11,14.23,3.546041264,21.08804126,24255
3/12/2023 6:00,43.68,531.45,13,6,1,2023,71,12,11,14.23,3.546041264,21.08804126,27734
3/12/2023 6:30,39.59,969.95,14,6,1,2023,71,12,11,14.23,3.546041264,21.08804126,30753
3/12/2023 7:00,43.91,601.65,15,7,1,2023,71,12,11,14.23,3.546041264,21.08804126,34135
3/12/2023 7:30,43.4,423.35,16,7,1,2023,71,12,11,14.23,3.546041264,21.08804126,35665
3/12/2023 8:00,40.28,629.05,17,8,1,2023,71,12,11,14.23,3.546041264,21.08804126,37025
3/12/2023 8:30,40.2,530.4,18,8,1,2023,71,12,11,14.23,3.546041264,21.08804126,37418
3/12/2023 9:00,43.24,343.85,19,9,1,2023,71,12,11,14.23,3.546041264,21.08804126,37982
3/12/2023 9:30,42.91,561.8,20,9,1,2023,71,12,11,14.23,3.546041264,21.08804126,38220
3/12/2023 10:00,44.37,722.85,21,10,1,2023,71,12,11,14.23,3.546041264,21.08804126,38638
3/12/2023 10:30,45.85,785.4,22,10,1,2023,71,12,11,14.23,3.546041264,21.08804126,38863
3/12/2023 11:00,45.64,726.85,23,11,1,2023,71,12,11,14.23,3.546041264,21.08804126,38871
3/12/2023 11:30,44.49,786.35,24,11,1,2023,71,12,11,14.23,3.546041264,21.08804126,38889
3/12/2023 12:00,44.88,924.95,25,12,1,2023,71,12,11,14.23,3.546041264,21.08804126,39170
3/12/2023 12:30,44.47,879.7,26,12,1,2023,71,12,11,14.23,3.546041264,21.08804126,38970
3/12/2023 13:00,41.91,1009.05,27,13,1,2023,71,12,11,14.23,3.546041264,21.08804126,38814
3/12/2023 13:30,42.05,1264.75,28,13,1,2023,71,12,11,14.23,3.546041264,21.08804126,38190
3/12/2023 14:00,42.16,1344,29,14,1,2023,71,12,11,14.23,3.546041264,21.08804126,37680
3/12/2023 14:30,41.93,1474.55,30,14,1,2023,71,12,11,14.23,3.546041264,21.08804126,36766
3/12/2023 15:00,46.17,693.5,31,15,1,2023,71,12,11,14.23,3.546041264,21.08804126,35821
3/12/2023 15:30,45.53,904.5,32,15,1,2023,71,12,11,14.23,3.546041264,21.08804126,36384
3/12/2023 16:00,45.38,1022.3,33,16,1,2023,71,12,11,14.23,3.546041264,21.08804126,36977
3/12/2023 16:30,43.11,1371.85,34,16,1,2023,71,12,11,14.23,3.546041264,21.08804126,37996
3/12/2023 17:00,51.53,1132.35,35,17,1,2023,71,12,11,14.23,3.546041264,21.08804126,39093
3/12/2023 17:30,53.31,1374.9,36,17,1,2023,71,12,11,14.23,3.546041264,21.08804126,39937
3/12/2023 18:00,56.62,1679.9,37,18,1,2023,71,12,11,14.23,3.546041264,21.08804126,40881
3/12/2023 18:30,57.96,1793.75,38,18,1,2023,71,12,11,14.23,3.546041264,21.08804126,41539
3/12/2023 19:00,50.86,1084.1,39,19,1,2023,71,12,11,14.23,3.546041264,21.08804126,40576
3/12/2023 19:30,49.6,1189.45,40,19,1,2023,71,12,11,14.23,3.546041264,21.08804126,39665
3/12/2023 20:00,48.08,1292.35,41,20,1,2023,71,12,11,14.23,3.546041264,21.08804126,38524
3/12/2023 20:30,47.04,1291.8,42,20,1,2023,71,12,11,14.23,3.546041264,21.08804126,36779
3/12/2023 21:00,47.09,1518.7,43,21,1,2023,71,12,11,14.23,3.546041264,21.08804126,34692
3/12/2023 21:30,46.23,1193.95,44,21,1,2023,71,12,11,14.23,3.546041264,21.08804126,32443
3/12/2023 22:00,45.96,1197,45,22,1,2023,71,12,11,14.23,3.546041264,21.08804126,30397
3/12/2023 22:30,44.28,1368.2,46,22,1,2023,71,12,11,14.23,3.546041264,21.08804126,28578
3/12/2023 23:00,41.8,27.5,47,23,1,2023,71,12,11,14.23,3.546041264,21.08804126,26735
3/13/2023 11:00,39.2,647.25,23,11,1,2023,72,13,11,13.68,3.507091571,20.49809157,32891
3/13/2023 11:30,39.2,665,24,11,1,2023,72,13,11,13.68,3.507091571,20.49809157,33008
3/13/2023 12:00,38.79,1022.15,25,12,1,2023,72,13,11,13.68,3.507091571,20.49809157,33032
3/13/2023 12:30,39.24,1148.25,26,12,1,2023,72,13,11,13.68,3.507091571,20.49809157,32970
3/13/2023 13:00,40.03,994.15,27,13,1,2023,72,13,11,13.68,3.507091571,20.49809157,32997
3/13/2023 13:30,40.3,1093.5,28,13,1,2023,72,13,11,13.68,3.507091571,20.49809157,32856
3/13/2023 14:00,40.59,1223.5,29,14,1,2023,72,13,11,13.68,3.507091571,20.49809157,33094
3/13/2023 14:30,41.08,1331.95,30,14,1,2023,72,13,11,13.68,3.507091571,20.49809157,33179
3/13/2023 15:00,44.6,430.6,31,15,1,2023,72,13,11,13.68,3.507091571,20.49809157,33470
3/13/2023 15:30,45.83,759.7,32,15,1,2023,72,13,11,13.68,3.507091571,20.49809157,34756
3/13/2023 16:00,45.84,769.05,33,16,1,2023,72,13,11,13.68,3.507091571,20.49809157,36008
3/13/2023 16:30,45.09,1065.15,34,16,1,2023,72,13,11,13.68,3.507091571,20.49809157,37487
3/13/2023 17:00,55.47,726.05,35,17,1,2023,72,13,11,13.68,3.507091571,20.49809157,38743
3/13/2023 17:30,59.43,914.25,36,17,1,2023,72,13,11,13.68,3.507091571,20.49809157,39389
3/13/2023 18:00,61.9,1214,37,18,1,2023,72,13,11,13.68,3.507091571,20.49809157,40425
3/13/2023 18:30,64.74,1565.15,38,18,1,2023,72,13,11,13.68,3.507091571,20.49809157,40914
3/13/2023 19:00,65.24,461.05,39,19,1,2023,72,13,11,13.68,3.507091571,20.49809157,40274
3/13/2023 19:30,59.98,714.5,40,19,1,2023,72,13,11,13.68,3.507091571,20.49809157,39149
3/13/2023 20:00,50.87,598.15,41,20,1,2023,72,13,11,13.68,3.507091571,20.49809157,37966
3/13/2023 20:30,46.51,676.85,42,20,1,2023,72,13,11,13.68,3.507091571,20.49809157,36454
3/13/2023 21:00,42.4,685.7,43,21,1,2023,72,13,11,13.68,3.507091571,20.49809157,34592
3/13/2023 21:30,42.9,1237.1,44,21,1,2023,72,13,11,13.68,3.507091571,20.49809157,32401
3/13/2023 22:00,42.47,998,45,22,1,2023,72,13,11,13.68,3.507091571,20.49809157,30143
3/13/2023 22:30,41.64,1064.7,46,22,1,2023,72,13,11,13.68,3.507091571,20.49809157,28184
3/13/2023 23:00,29.81,170.75,47,23,1,2023,72,13,11,13.68,3.507091571,20.49809157,26123
3/13/2023 23:30,23.93,271,48,23,1,2023,72,13,11,13.68,3.507091571,20.49809157,24746
3/14/2023 0:00,28.27,194.55,1,0,1,2023,73,14,11,13.44,3.564934451,20.31593445,24449
3/14/2023 0:30,31.31,347.5,2,0,1,2023,73,14,11,13.44,3.564934451,20.31593445,24788
3/14/2023 1:00,38.56,177.6,3,1,1,2023,73,14,11,13.44,3.564934451,20.31593445,24352
3/14/2023 1:30,43.51,273.75,4,1,1,2023,73,14,11,13.44,3.564934451,20.31593445,23666
3/14/2023 2:00,43.46,250.2,5,2,1,2023,73,14,11,13.44,3.564934451,20.31593445,23121
3/14/2023 2:30,43.77,329.65,6,2,1,2023,73,14,11,13.44,3.564934451,20.31593445,23001
3/14/2023 3:00,46.03,262.5,7,3,1,2023,73,14,11,13.44,3.564934451,20.31593445,22562
3/14/2023 3:30,45.24,246.8,8,3,1,2023,73,14,11,13.44,3.564934451,20.31593445,22165
3/14/2023 4:00,47.02,392.85,9,4,1,2023,73,14,11,13.44,3.564934451,20.31593445,22008
3/14/2023 4:30,47.92,426.6,10,4,1,2023,73,14,11,13.44,3.564934451,20.31593445,22060
3/14/2023 5:00,53.29,284,11,5,1,2023,73,14,11,13.44,3.564934451,20.31593445,22992
3/14/2023 5:30,51.85,400.55,12,5,1,2023,73,14,11,13.44,3.564934451,20.31593445,24354
3/14/2023 6:00,59.77,440.8,13,6,1,2023,73,14,11,13.44,3.564934451,20.31593445,27611
3/14/2023 6:30,54.48,570.35,14,6,1,2023,73,14,11,13.44,3.564934451,20.31593445,30363
3/14/2023 7:00,53.22,468.85,15,7,1,2023,73,14,11,13.44,3.564934451,20.31593445,33614
3/14/2023 7:30,49.92,385.5,16,7,1,2023,73,14,11,13.44,3.564934451,20.31593445,34713
3/14/2023 8:00,48.3,615.45,17,8,1,2023,73,14,11,13.44,3.564934451,20.31593445,35162
3/14/2023 8:30,48.84,465.95,18,8,1,2023,73,14,11,13.44,3.564934451,20.31593445,34918
3/14/2023 9:00,47.47,542.9,19,9,1,2023,73,14,11,13.44,3.564934451,20.31593445,35024
3/14/2023 9:30,47.63,716.4,20,9,1,2023,73,14,11,13.44,3.564934451,20.31593445,34648
3/14/2023 10:00,46.1,977.9,21,10,1,2023,73,14,11,13.44,3.564934451,20.31593445,33733
3/14/2023 10:30,45.82,1003.75,22,10,1,2023,73,14,11,13.44,3.564934451,20.31593445,33174
3/14/2023 11:00,40.44,709.5,23,11,1,2023,73,14,11,13.44,3.564934451,20.31593445,32789
3/14/2023 11:30,41.13,809.1,24,11,1,2023,73,14,11,13.44,3.564934451,20.31593445,32226
3/14/2023 12:00,41.49,849.5,25,12,1,2023,73,14,11,13.44,3.564934451,20.31593445,31973
3/14/2023 12:30,40.38,992,26,12,1,2023,73,14,11,13.44,3.564934451,20.31593445,31387
3/14/2023 13:00,39.74,1211.85,27,13,1,2023,73,14,11,13.44,3.564934451,20.31593445,31052
3/14/2023 13:30,39.52,1303.55,28,13,1,2023,73,14,11,13.44,3.564934451,20.31593445,30752
3/14/2023 14:00,39.47,1233.5,29,14,1,2023,73,14,11,13.44,3.564934451,20.31593445,30782
3/14/2023 14:30,39.32,1294.8,30,14,1,2023,73,14,11,13.44,3.564934451,20.31593445,31044
3/14/2023 15:00,47.25,497.7,31,15,1,2023,73,14,11,13.44,3.564934451,20.31593445,31507
3/14/2023 15:30,48.64,478.4,32,15,1,2023,73,14,11,13.44,3.564934451,20.31593445,32826
3/14/2023 16:00,47.05,647.45,33,16,1,2023,73,14,11,13.44,3.564934451,20.31593445,34119
3/14/2023 16:30,45.66,827.6,34,16,1,2023,73,14,11,13.44,3.564934451,20.31593445,35637
3/14/2023 17:00,53.69,756.35,35,17,1,2023,73,14,11,13.44,3.564934451,20.31593445,37028
3/14/2023 17:30,57.42,876.3,36,17,1,2023,73,14,11,13.44,3.564934451,20.31593445,37957
3/14/2023 18:00,62.69,1098.35,37,18,1,2023,73,14,11,13.44,3.564934451,20.31593445,38817
3/14/2023 18:30,64.51,1232.6,38,18,1,2023,73,14,11,13.44,3.564934451,20.31593445,39595
3/14/2023 19:00,62.05,917.05,39,19,1,2023,73,14,11,13.44,3.564934451,20.31593445,39089
3/14/2023 19:30,57.01,898.15,40,19,1,2023,73,14,11,13.44,3.564934451,20.31593445,38247
3/14/2023 20:00,54.14,837.15,41,20,1,2023,73,14,11,13.44,3.564934451,20.31593445,37306
3/14/2023 20:30,50.89,1021.05,42,20,1,2023,73,14,11,13.44,3.564934451,20.31593445,35864
3/14/2023 21:00,46.43,1047.15,43,21,1,2023,73,14,11,13.44,3.564934451,20.31593445,34202
3/14/2023 21:30,46.53,1146.95,44,21,1,2023,73,14,11,13.44,3.564934451,20.31593445,32461
3/14/2023 22:00,44.8,1465.2,45,22,1,2023,73,14,11,13.44,3.564934451,20.31593445,30529
3/14/2023 22:30,44.35,1520.7,46,22,1,2023,73,14,11,13.44,3.564934451,20.31593445,28547
3/14/2023 23:00,47.24,356.2,47,23,1,2023,73,14,11,13.44,3.564934451,20.31593445,26606
3/14/2023 23:30,47.93,406.9,48,23,1,2023,73,14,11,13.44,3.564934451,20.31593445,25501
3/15/2023 0:00,40.13,640.95,1,0,1,2023,74,15,11,12.72,3.520072471,19.55207247,25159
3/15/2023 0:30,39.51,836.8,2,0,1,2023,74,15,11,12.72,3.520072471,19.55207247,25504
3/15/2023 1:00,38.77,908.9,3,1,1,2023,74,15,11,12.72,3.520072471,19.55207247,25025
3/15/2023 1:30,37.22,1021.75,4,1,1,2023,74,15,11,12.72,3.520072471,19.55207247,24424
3/15/2023 2:00,36.98,643.7,5,2,1,2023,74,15,11,12.72,3.520072471,19.55207247,23676
3/15/2023 2:30,32.44,808.6,6,2,1,2023,74,15,11,12.72,3.520072471,19.55207247,23233
3/15/2023 3:00,21.25,642.5,7,3,1,2023,74,15,11,12.72,3.520072471,19.55207247,22524
3/15/2023 3:30,18.43,704.6,8,3,1,2023,74,15,11,12.72,3.520072471,19.55207247,21787
3/15/2023 4:00,18.22,666.55,9,4,1,2023,74,15,11,12.72,3.520072471,19.55207247,21362
3/15/2023 4:30,18.22,655.55,10,4,1,2023,74,15,11,12.72,3.520072471,19.55207247,21279
3/15/2023 5:00,17.04,515.3,11,5,1,2023,74,15,11,12.72,3.520072471,19.55207247,22103
3/15/2023 5:30,14.96,620.4,12,5,1,2023,74,15,11,12.72,3.520072471,19.55207247,23297
3/15/2023 6:00,30.23,1099.7,13,6,1,2023,74,15,11,12.72,3.520072471,19.55207247,26295
3/15/2023 6:30,22.77,1357.05,14,6,1,2023,74,15,11,12.72,3.520072471,19.55207247,28787
3/15/2023 7:00,36.55,845.65,15,7,1,2023,74,15,11,12.72,3.520072471,19.55207247,31615
3/15/2023 7:30,37.8,412.3,16,7,1,2023,74,15,11,12.72,3.520072471,19.55207247,32936
3/15/2023 8:00,38.31,948.45,17,8,1,2023,74,15,11,12.72,3.520072471,19.55207247,33487
3/15/2023 8:30,37.28,663.2,18,8,1,2023,74,15,11,12.72,3.520072471,19.55207247,33521
3/15/2023 9:00,38.48,421.5,19,9,1,2023,74,15,11,12.72,3.520072471,19.55207247,33685
3/15/2023 9:30,38.26,589.5,20,9,1,2023,74,15,11,12.72,3.520072471,19.55207247,33516
3/15/2023 10:00,36.87,925.45,21,10,1,2023,74,15,11,12.72,3.520072471,19.55207247,33234
3/15/2023 10:30,37.73,1042.5,22,10,1,2023,74,15,11,12.72,3.520072471,19.55207247,32939
3/15/2023 11:00,38.15,1018.95,23,11,1,2023,74,15,11,12.72,3.520072471,19.55207247,32816
3/15/2023 11:30,39,1073.95,24,11,1,2023,74,15,11,12.72,3.520072471,19.55207247,32815
3/15/2023 12:00,39.64,1235.1,25,12,1,2023,74,15,11,12.72,3.520072471,19.55207247,32583
3/15/2023 12:30,39.65,1256.2,26,12,1,2023,74,15,11,12.72,3.520072471,19.55207247,32483
3/15/2023 13:00,38.61,975.45,27,13,1,2023,74,15,11,12.72,3.520072471,19.55207247,32364
3/15/2023 13:30,38.33,1172.7,28,13,1,2023,74,15,11,12.72,3.520072471,19.55207247,32022
3/15/2023 14:00,38.11,1101.95,29,14,1,2023,74,15,11,12.72,3.520072471,19.55207247,31789
3/15/2023 14:30,38.1,1172.2,30,14,1,2023,74,15,11,12.72,3.520072471,19.55207247,31541
3/15/2023 15:00,39.62,597.05,31,15,1,2023,74,15,11,12.72,3.520072471,19.55207247,31622
3/15/2023 15:30,39.25,819.45,32,15,1,2023,74,15,11,12.72,3.520072471,19.55207247,32166
3/15/2023 16:00,39.18,814,33,16,1,2023,74,15,11,12.72,3.520072471,19.55207247,33172
3/15/2023 16:30,40.49,958.7,34,16,1,2023,74,15,11,12.72,3.520072471,19.55207247,34547
3/15/2023 17:00,52.02,995.3,35,17,1,2023,74,15,11,12.72,3.520072471,19.55207247,35570
3/15/2023 17:30,57.49,1299.3,36,17,1,2023,74,15,11,12.72,3.520072471,19.55207247,36310
3/15/2023 18:00,60.26,1331.9,37,18,1,2023,74,15,11,12.72,3.520072471,19.55207247,37052
3/15/2023 18:30,63.45,1620.6,38,18,1,2023,74,15,11,12.72,3.520072471,19.55207247,37739
3/15/2023 19:00,62.28,1163,39,19,1,2023,74,15,11,12.72,3.520072471,19.55207247,37163
3/15/2023 19:30,59.21,1233,40,19,1,2023,74,15,11,12.72,3.520072471,19.55207247,36334
3/15/2023 20:00,58.12,1157.2,41,20,1,2023,74,15,11,12.72,3.520072471,19.55207247,35120
3/15/2023 20:30,57.13,1160.8,42,20,1,2023,74,15,11,12.72,3.520072471,19.55207247,33996
3/15/2023 21:00,50.42,1290.15,43,21,1,2023,74,15,11,12.72,3.520072471,19.55207247,32992
3/15/2023 21:30,47.79,1154.45,44,21,1,2023,74,15,11,12.72,3.520072471,19.55207247,31761
3/15/2023 22:00,46.14,1262.95,45,22,1,2023,74,15,11,12.72,3.520072471,19.55207247,29998
3/15/2023 22:30,44.41,1605.1,46,22,1,2023,74,15,11,12.72,3.520072471,19.55207247,28550
3/15/2023 23:00,36.23,122.45,47,23,1,2023,74,15,11,12.72,3.520072471,19.55207247,26859
3/15/2023 23:30,31.27,384.5,48,23,1,2023,74,15,11,12.72,3.520072471,19.55207247,25836
3/16/2023 0:00,33.73,720.45,1,0,1,2023,75,16,11,12.99,3.520072471,19.82007247,25526
3/16/2023 0:30,33.28,647.5,2,0,1,2023,75,16,11,12.99,3.520072471,19.82007247,25413
3/16/2023 1:00,39.86,384.6,3,1,1,2023,75,16,11,12.99,3.520072471,19.82007247,24800
3/16/2023 1:30,39.43,789.75,4,1,1,2023,75,16,11,12.99,3.520072471,19.82007247,24248
3/16/2023 2:00,41.2,596.7,5,2,1,2023,75,16,11,12.99,3.520072471,19.82007247,23745
3/16/2023 2:30,41.39,626.65,6,2,1,2023,75,16,11,12.99,3.520072471,19.82007247,23437
3/16/2023 3:00,40.57,560.85,7,3,1,2023,75,16,11,12.99,3.520072471,19.82007247,23261
3/16/2023 3:30,40.54,544.85,8,3,1,2023,75,16,11,12.99,3.520072471,19.82007247,22771
3/16/2023 4:00,39.57,542.75,9,4,1,2023,75,16,11,12.99,3.520072471,19.82007247,22361
3/16/2023 4:30,39.33,657.25,10,4,1,2023,75,16,11,12.99,3.520072471,19.82007247,22091
3/16/2023 5:00,36.42,219.65,11,5,1,2023,75,16,11,12.99,3.520072471,19.82007247,22250
3/16/2023 5:30,36.43,321.45,12,5,1,2023,75,16,11,12.99,3.520072471,19.82007247,22564
3/16/2023 6:00,39.38,873.1,13,6,1,2023,75,16,11,12.99,3.520072471,19.82007247,23680
3/16/2023 6:30,38.06,682.1,14,6,1,2023,75,16,11,12.99,3.520072471,19.82007247,24486
3/16/2023 7:00,37.32,473.7,15,7,1,2023,75,16,11,12.99,3.520072471,19.82007247,26039
3/16/2023 7:30,37.23,523.7,16,7,1,2023,75,16,11,12.99,3.520072471,19.82007247,27240
3/16/2023 8:00,36.62,607,17,8,1,2023,75,16,11,12.99,3.520072471,19.82007247,29120
3/16/2023 8:30,38.51,692.85,18,8,1,2023,75,16,11,12.99,3.520072471,19.82007247,30484
3/16/2023 9:00,39.92,534.85,19,9,1,2023,75,16,11,12.99,3.520072471,19.82007247,31780
3/16/2023 9:30,39.12,721.25,20,9,1,2023,75,16,11,12.99,3.520072471,19.82007247,32015
3/16/2023 10:00,39.4,750.5,21,10,1,2023,75,16,11,12.99,3.520072471,19.82007247,32131
3/16/2023 10:30,40.2,537.2,22,10,1,2023,75,16,11,12.99,3.520072471,19.82007247,32045
3/16/2023 11:00,39.98,552.8,23,11,1,2023,75,16,11,12.99,3.520072471,19.82007247,32085
3/16/2023 11:30,40.73,617.3,24,11,1,2023,75,16,11,12.99,3.520072471,19.82007247,31994
3/16/2023 12:00,42.32,796.8,25,12,1,2023,75,16,11,12.99,3.520072471,19.82007247,31766
3/16/2023 12:30,41.5,719.55,26,12,1,2023,75,16,11,12.99,3.520072471,19.82007247,31466
3/16/2023 13:00,40.86,831.85,27,13,1,2023,75,16,11,12.99,3.520072471,19.82007247,31243
3/16/2023 13:30,41.28,1020.85,28,13,1,2023,75,16,11,12.99,3.520072471,19.82007247,31019
3/16/2023 14:00,40.46,1269.1,29,14,1,2023,75,16,11,12.99,3.520072471,19.82007247,31129
3/16/2023 14:30,39.65,1541,30,14,1,2023,75,16,11,12.99,3.520072471,19.82007247,31000
3/16/2023 15:00,42.55,544.55,31,15,1,2023,75,16,11,12.99,3.520072471,19.82007247,31178
3/16/2023 15:30,41.65,1080,32,15,1,2023,75,16,11,12.99,3.520072471,19.82007247,31430
3/16/2023 16:00,42.65,1026.55,33,16,1,2023,75,16,11,12.99,3.520072471,19.82007247,31836
3/16/2023 16:30,42.97,878.75,34,16,1,2023,75,16,11,12.99,3.520072471,19.82007247,32778
3/16/2023 17:00,54.6,726.8,35,17,1,2023,75,16,11,12.99,3.520072471,19.82007247,33842
3/16/2023 17:30,58.06,920.7,36,17,1,2023,75,16,11,12.99,3.520072471,19.82007247,34274
3/16/2023 18:00,59.32,906.25,37,18,1,2023,75,16,11,12.99,3.520072471,19.82007247,34566
3/16/2023 18:30,59.8,928.95,38,18,1,2023,75,16,11,12.99,3.520072471,19.82007247,34757
3/16/2023 19:00,57.92,581.4,39,19,1,2023,75,16,11,12.99,3.520072471,19.82007247,34465
3/16/2023 19:30,54.53,648.5,40,19,1,2023,75,16,11,12.99,3.520072471,19.82007247,33549
3/16/2023 20:00,50.75,600.7,41,20,1,2023,75,16,11,12.99,3.520072471,19.82007247,32803
3/16/2023 20:30,51.9,644.85,42,20,1,2023,75,16,11,12.99,3.520072471,19.82007247,31514
3/16/2023 21:00,48.88,784.45,43,21,1,2023,75,16,11,12.99,3.520072471,19.82007247,30370
3/16/2023 21:30,47.33,799.1,44,21,1,2023,75,16,11,12.99,3.520072471,19.82007247,29315
3/16/2023 22:00,43.47,1081.4,45,22,1,2023,75,16,11,12.99,3.520072471,19.82007247,28060
3/16/2023 22:30,42.38,1069.6,46,22,1,2023,75,16,11,12.99,3.520072471,19.82007247,27058
3/16/2023 23:00,49.98,97.5,47,23,1,2023,75,16,11,12.99,3.520072471,19.82007247,25517
3/16/2023 23:30,54.58,480.85,48,23,1,2023,75,16,11,12.99,3.520072471,19.82007247,24705
3/17/2023 0:00,53.05,451.55,1,0,1,2023,76,17,11,13.08,3.520072471,19.91307247,24507
3/17/2023 0:30,52.73,508.25,2,0,1,2023,76,17,11,13.08,3.520072471,19.91307247,24731
3/17/2023 1:00,45.4,393,3,1,1,2023,76,17,11,13.08,3.520072471,19.91307247,24228
3/17/2023 1:30,44.05,448.8,4,1,1,2023,76,17,11,13.08,3.520072471,19.91307247,23489
3/17/2023 2:00,39.44,669.85,5,2,1,2023,76,17,11,13.08,3.520072471,19.91307247,22752
3/17/2023 2:30,38.62,749.5,6,2,1,2023,76,17,11,13.08,3.520072471,19.91307247,22447
3/17/2023 3:00,33.6,380,7,3,1,2023,76,17,11,13.08,3.520072471,19.91307247,22078
3/17/2023 3:30,32.7,423,8,3,1,2023,76,17,11,13.08,3.520072471,19.91307247,21541
3/17/2023 4:00,34.1,260,9,4,1,2023,76,17,11,13.08,3.520072471,19.91307247,21158
